"id","instanceID","type","lastSeen","onOff","color","dimmer","protocolTime"
630,65548,2,1605897874,1,"f5faf6",100,"2020-11-21 17:52:30"
631,65554,2,1603707195,0,"f1e0b5",100,"2020-11-21 17:54:05"
632,65552,2,1605896361,0,"f1e0b5",100,"2020-11-21 17:54:05"
633,65540,2,1605969185,0,"f1e0b5",100,"2020-11-21 17:54:05"
634,65548,2,1605897874,0,"f5faf6",100,"2020-11-21 17:54:05"
635,65553,2,1605953580,0,"f1e0b5",100,"2020-11-21 17:54:05"
636,65555,2,1605971910,0,"f1e0b5",100,"2020-11-21 17:56:25"
637,65556,2,1605973261,0,"f1e0b5",49,"2020-11-21 17:56:44"
638,65557,2,1605974904,0,"f1e0b5",50,"2020-11-21 17:56:44"
639,65557,2,1605974904,0,"f1e0b5",50,"2020-11-21 17:56:57"
640,65556,2,1605973261,0,"f1e0b5",49,"2020-11-21 17:56:57"
641,65556,2,1605973261,1,"f1e0b5",49,"2020-11-21 17:56:58"
642,65557,2,1605974904,1,"f1e0b5",50,"2020-11-21 17:56:58"
643,65556,2,1605977799,1,"f1e0b5",49,"2020-11-21 17:57:02"
644,65556,2,1605977799,1,"f1e0b5",49,"2020-11-21 17:57:03"
645,65556,2,1605977803,1,"f1e0b5",49,"2020-11-21 17:57:05"
646,65557,2,1605977806,1,"f1e0b5",50,"2020-11-21 17:57:09"
647,65557,2,1605977806,1,"f1e0b5",50,"2020-11-21 17:57:11"
648,65557,2,1605977810,1,"f1e0b5",50,"2020-11-21 17:57:13"
649,65556,2,1605977803,0,"f1e0b5",49,"2020-11-21 17:57:25"
650,65557,2,1605977810,0,"f1e0b5",50,"2020-11-21 17:57:25"
651,65545,2,1605917476,0,"efd275",100,"2020-11-21 18:40:36"
652,65547,2,1605971918,0,"f1e0b5",100,"2020-11-21 18:40:36"
653,65546,2,1605971925,0,"f1e0b5",100,"2020-11-21 18:40:36"
654,65557,2,1605977810,1,"f1e0b5",50,"2020-11-21 18:47:32"
655,65556,2,1605977803,1,"f1e0b5",49,"2020-11-21 18:47:33"
656,65556,2,1605977803,0,"f1e0b5",49,"2020-11-21 18:48:03"
657,65557,2,1605977810,0,"f1e0b5",50,"2020-11-21 18:48:03"
658,65547,2,1605971918,1,"f1e0b5",100,"2020-11-21 19:08:48"
659,65545,2,1605917476,1,"efd275",100,"2020-11-21 19:08:48"
660,65546,2,1605971925,1,"f1e0b5",100,"2020-11-21 19:08:48"
661,65545,2,1605917476,0,"efd275",100,"2020-11-21 19:09:05"
662,65547,2,1605971918,0,"f1e0b5",100,"2020-11-21 19:09:05"
663,65546,2,1605971925,0,"f1e0b5",100,"2020-11-21 19:09:05"
664,65552,2,1605982738,0,"f1e0b5",100,"2020-11-21 19:19:21"
665,65548,2,1605984252,0,"f5faf6",100,"2020-11-21 19:44:35"
666,65540,2,1605969185,1,"f5faf6",100,"2020-11-21 20:26:29"
667,65540,2,1605969185,1,"f5faf6",100,"2020-11-21 20:26:29"
668,65540,2,1605969185,1,"0",100,"2020-11-21 20:27:48"
669,65540,2,1605969185,0,"0",100,"2020-11-21 20:29:45"
670,65540,2,1605969185,1,"0",100,"2020-11-21 20:29:49"
671,65540,2,1605969185,0,"0",100,"2020-11-21 20:30:54"
672,65540,2,1605969185,1,"0",100,"2020-11-21 20:30:57"
673,65540,2,1605969185,0,"0",100,"2020-11-21 20:31:18"
674,65540,2,1605969185,1,"0",51,"2020-11-21 20:31:53"
675,65540,2,1605969185,1,"0",51,"2020-11-21 20:31:53"
676,65540,2,1605969185,1,"0",51,"2020-11-21 20:31:53"
677,65540,2,1605969185,0,"0",51,"2020-11-21 20:32:17"
678,65540,2,1605969185,1,"0",51,"2020-11-21 20:32:18"
679,65540,2,1605969185,0,"0",51,"2020-11-21 20:33:07"
680,65540,2,1605969185,1,"0",51,"2020-11-21 20:33:08"
681,65548,2,1605984252,1,"f5faf6",100,"2020-11-21 20:33:27"
682,65548,2,1605984252,0,"f5faf6",100,"2020-11-21 20:33:27"
683,65540,2,1605969185,0,"0",51,"2020-11-21 20:33:28"
684,65540,2,1605969185,1,"0",51,"2020-11-21 20:33:29"
685,65537,2,1606040002,1,"f1e0b5",100,"2020-11-22 22:31:27"
686,65538,2,1606041223,1,"f1e0b5",100,"2020-11-22 22:31:27"
687,65540,2,1606055596,1,"f5faf6",100,"2020-11-22 22:31:27"
688,65545,2,1606003854,0,"efd275",100,"2020-11-22 22:31:27"
689,65546,2,1606058336,0,"f1e0b5",100,"2020-11-22 22:31:27"
690,65547,2,1606058330,0,"f1e0b5",100,"2020-11-22 22:31:27"
691,65548,2,1606070676,1,"f5faf6",100,"2020-11-22 22:31:27"
692,65549,2,1606039975,1,"f1e0b5",100,"2020-11-22 22:31:27"
693,65551,2,1606039999,0,"f1e0b5",100,"2020-11-22 22:31:27"
694,65552,2,1606069160,1,"f1e0b5",100,"2020-11-22 22:31:27"
695,65553,2,1606039980,1,"f1e0b5",100,"2020-11-22 22:31:27"
696,65554,2,1603707195,1,"f1e0b5",100,"2020-11-22 22:31:27"
697,65555,2,1606058321,0,"f1e0b5",100,"2020-11-22 22:31:27"
698,65556,2,1606064225,0,"f1e0b5",49,"2020-11-22 22:31:27"
699,65557,2,1606064232,0,"f1e0b5",50,"2020-11-22 22:31:27"
700,65545,2,1606003854,1,"efd275",100,"2020-11-22 22:31:36"
701,65547,2,1606058330,1,"f1e0b5",100,"2020-11-22 22:31:36"
702,65546,2,1606058336,1,"f1e0b5",100,"2020-11-22 22:31:36"
703,65546,2,1606058336,0,"f1e0b5",100,"2020-11-22 22:31:43"
704,65547,2,1606058330,0,"f1e0b5",100,"2020-11-22 22:31:43"
705,65545,2,1606003854,0,"efd275",100,"2020-11-22 22:31:43"
706,65546,2,1606058336,1,"f1e0b5",100,"2020-11-22 23:12:21"
707,65545,2,1606003854,1,"efd275",100,"2020-11-22 23:12:21"
708,65547,2,1606058330,1,"f1e0b5",100,"2020-11-22 23:12:21"
709,65552,2,1606069160,0,"f1e0b5",100,"2020-11-22 23:12:36"
710,65548,2,1606070676,0,"f5faf6",100,"2020-11-22 23:12:36"
711,65553,2,1606039980,0,"f1e0b5",100,"2020-11-22 23:12:36"
712,65540,2,1606055596,0,"f5faf6",100,"2020-11-22 23:12:36"
713,65554,2,1603707195,0,"f1e0b5",100,"2020-11-22 23:12:36"
714,65546,2,1606058336,0,"f1e0b5",100,"2020-11-22 23:16:15"
715,65545,2,1606003854,0,"efd275",100,"2020-11-22 23:16:15"
716,65547,2,1606058330,0,"f1e0b5",100,"2020-11-22 23:16:15"
717,65538,2,1606041223,0,"f1e0b5",100,"2020-11-22 23:18:51"
718,65557,2,1606064232,1,"f1e0b5",50,"2020-11-23 00:39:34"
719,65556,2,1606064225,1,"f1e0b5",49,"2020-11-23 00:39:34"
720,65549,2,1606039975,0,"f1e0b5",100,"2020-11-23 00:39:39"
721,65537,2,1606040002,0,"f1e0b5",100,"2020-11-23 00:39:39"
722,65538,2,1606041223,0,"f1e0b5",100,"2020-11-23 00:39:39"
723,65551,2,1606039999,1,"f1e0b5",100,"2020-11-23 00:44:50"
724,65557,2,1606064232,0,"f1e0b5",50,"2020-11-23 00:45:04"
725,65556,2,1606064225,0,"f1e0b5",49,"2020-11-23 00:45:04"
726,65547,2,1606058330,0,"f1e0b5",100,"2020-11-23 00:46:13"
727,65552,2,1606069160,0,"f1e0b5",100,"2020-11-23 00:46:13"
728,65537,2,1606040002,0,"f1e0b5",100,"2020-11-23 00:46:13"
729,65557,2,1606064232,0,"f1e0b5",50,"2020-11-23 00:46:13"
730,65556,2,1606064225,0,"f1e0b5",49,"2020-11-23 00:46:13"
731,65555,2,1606058321,0,"f1e0b5",100,"2020-11-23 00:46:13"
732,65538,2,1606041223,0,"f1e0b5",100,"2020-11-23 00:46:13"
733,65545,2,1606003854,0,"efd275",100,"2020-11-23 00:46:13"
734,65553,2,1606039980,0,"f1e0b5",100,"2020-11-23 00:46:13"
735,65551,2,1606039999,0,"f1e0b5",100,"2020-11-23 00:46:13"
736,65549,2,1606039975,0,"f1e0b5",100,"2020-11-23 00:46:14"
737,65546,2,1606058336,0,"f1e0b5",100,"2020-11-23 00:46:14"
738,65540,2,1606055596,0,"f5faf6",100,"2020-11-23 00:46:14"
739,65554,2,1603707195,0,"f1e0b5",100,"2020-11-23 00:46:14"
740,65548,2,1606070676,0,"f5faf6",100,"2020-11-23 00:46:14"
741,65545,2,1606090277,0,"efd275",100,"2020-11-23 01:11:18"
742,65537,2,1606040002,1,"f1e0b5",100,"2020-11-23 06:38:19"
743,65557,2,1606064232,0,"f1e0b5",50,"2020-11-23 06:51:31"
744,65552,2,1606069160,0,"f1e0b5",100,"2020-11-23 06:51:31"
745,65546,2,1606058336,0,"f1e0b5",100,"2020-11-23 06:51:31"
746,65540,2,1606055596,0,"f5faf6",100,"2020-11-23 06:51:31"
747,65548,2,1606070676,0,"f5faf6",100,"2020-11-23 06:51:31"
748,65553,2,1606039980,0,"f1e0b5",100,"2020-11-23 06:51:31"
749,65551,2,1606039999,0,"f1e0b5",100,"2020-11-23 06:51:31"
750,65549,2,1606039975,0,"f1e0b5",100,"2020-11-23 06:51:31"
751,65547,2,1606058330,0,"f1e0b5",100,"2020-11-23 06:51:31"
752,65554,2,1603707195,0,"f1e0b5",100,"2020-11-23 06:51:31"
753,65555,2,1606058321,0,"f1e0b5",100,"2020-11-23 06:51:31"
754,65537,2,1606040002,0,"f1e0b5",100,"2020-11-23 06:51:31"
755,65545,2,1606090277,0,"efd275",100,"2020-11-23 06:51:32"
756,65556,2,1606064225,0,"f1e0b5",49,"2020-11-23 06:51:32"
757,65538,2,1606041223,0,"f1e0b5",100,"2020-11-23 06:51:32"
758,65555,2,1606058321,1,"f1e0b5",100,"2020-11-23 10:11:53"
759,65555,2,1606058321,0,"f1e0b5",100,"2020-11-23 10:17:10"
760,65540,2,1606055596,1,"f5faf6",100,"2020-11-23 10:17:19"
761,65548,2,1606070676,1,"f5faf6",100,"2020-11-23 10:44:58"
762,65549,2,1606126374,0,"f1e0b5",100,"2020-11-23 11:12:54"
763,65553,2,1606126379,0,"f1e0b5",100,"2020-11-23 11:12:59"
764,65551,2,1606126399,0,"f1e0b5",100,"2020-11-23 11:13:20"
765,65537,2,1606126402,0,"f1e0b5",100,"2020-11-23 11:13:22"
766,65538,2,1606127623,0,"f1e0b5",100,"2020-11-23 11:33:44"
767,65546,2,1606058336,1,"f1e0b5",100,"2020-11-23 13:00:16"
768,65545,2,1606090277,1,"efd275",100,"2020-11-23 13:00:16"
769,65545,2,1606090277,1,"efd275",18,"2020-11-23 13:00:16"
770,65547,2,1606058330,1,"f1e0b5",100,"2020-11-23 13:00:17"
771,65545,2,1606090277,1,"efd275",100,"2020-11-23 13:00:17"
772,65554,2,1603707195,0,"f1e0b5",100,"2020-11-23 13:02:47"
773,65540,2,1606055596,0,"f5faf6",100,"2020-11-23 13:02:47"
774,65552,2,1606069160,0,"f1e0b5",100,"2020-11-23 13:02:47"
775,65548,2,1606070676,0,"f5faf6",100,"2020-11-23 13:02:47"
776,65553,2,1606126379,0,"f1e0b5",100,"2020-11-23 13:02:47"
777,65546,2,1606058336,0,"f1e0b5",100,"2020-11-23 13:23:17"
778,65545,2,1606090277,0,"efd275",100,"2020-11-23 13:23:17"
779,65547,2,1606058330,0,"f1e0b5",100,"2020-11-23 13:23:17"
780,65557,2,1606064232,1,"f1e0b5",50,"2020-11-23 14:39:28"
781,65556,2,1606064225,1,"f1e0b5",49,"2020-11-23 14:39:28"
782,65557,2,1606064232,0,"f1e0b5",50,"2020-11-23 15:21:54"
783,65556,2,1606064225,0,"f1e0b5",49,"2020-11-23 15:21:54"
784,65540,2,1606141996,0,"f5faf6",100,"2020-11-23 15:33:17"
785,65555,2,1606144722,0,"f1e0b5",100,"2020-11-23 16:18:42"
786,65547,2,1606144731,0,"f1e0b5",100,"2020-11-23 16:18:52"
787,65546,2,1606144737,0,"f1e0b5",100,"2020-11-23 16:18:57"
788,65552,2,1606069160,1,"f1e0b5",100,"2020-11-23 16:28:22"
789,65548,2,1606070676,1,"f5faf6",100,"2020-11-23 16:28:22"
790,65540,2,1606141996,1,"f5faf6",100,"2020-11-23 16:28:22"
791,65552,2,1606069160,1,"f1e0b5",18,"2020-11-23 16:28:22"
792,65553,2,1606126379,1,"f1e0b5",100,"2020-11-23 16:28:22"
793,65554,2,1603707195,1,"f1e0b5",100,"2020-11-23 16:28:22"
794,65540,2,1606141996,1,"f5faf6",18,"2020-11-23 16:28:22"
795,65553,2,1606126379,1,"f1e0b5",18,"2020-11-23 16:28:22"
796,65552,2,1606069160,1,"f1e0b5",100,"2020-11-23 16:28:23"
797,65540,2,1606141996,1,"f5faf6",100,"2020-11-23 16:28:23"
798,65553,2,1606126379,1,"f1e0b5",100,"2020-11-23 16:28:23"
799,65537,2,1606126402,1,"f1e0b5",100,"2020-11-23 16:59:15"
800,65540,2,1606141996,1,"f5faf6",100,"2020-11-23 16:59:15"
801,65557,2,1606064232,1,"f1e0b5",50,"2020-11-23 16:59:15"
802,65554,2,1603707195,1,"f1e0b5",100,"2020-11-23 16:59:15"
803,65551,2,1606126399,1,"f1e0b5",100,"2020-11-23 16:59:15"
804,65538,2,1606127623,1,"f1e0b5",100,"2020-11-23 16:59:15"
805,65545,2,1606090277,1,"efd275",100,"2020-11-23 16:59:16"
806,65546,2,1606144737,1,"f1e0b5",100,"2020-11-23 16:59:16"
807,65553,2,1606126379,1,"f1e0b5",100,"2020-11-23 16:59:16"
808,65547,2,1606144731,1,"f1e0b5",100,"2020-11-23 16:59:16"
809,65555,2,1606144722,1,"f1e0b5",100,"2020-11-23 16:59:16"
810,65549,2,1606126374,1,"f1e0b5",100,"2020-11-23 16:59:16"
811,65552,2,1606069160,1,"f1e0b5",100,"2020-11-23 16:59:16"
812,65556,2,1606064225,1,"f1e0b5",49,"2020-11-23 16:59:16"
813,65548,2,1606070676,1,"f5faf6",100,"2020-11-23 16:59:17"
814,65552,2,1606069160,0,"f1e0b5",100,"2020-11-23 17:04:56"
815,65555,2,1606144722,0,"f1e0b5",100,"2020-11-23 17:04:56"
816,65546,2,1606144737,0,"f1e0b5",100,"2020-11-23 17:04:56"
817,65537,2,1606126402,1,"f5faf6",100,"2020-11-23 17:04:56"
818,65545,2,1606090277,0,"efd275",100,"2020-11-23 17:04:56"
819,65547,2,1606144731,0,"f1e0b5",100,"2020-11-23 17:04:56"
820,65553,2,1606126379,0,"f1e0b5",100,"2020-11-23 17:04:56"
821,65556,2,1606064225,0,"f1e0b5",49,"2020-11-23 17:04:56"
822,65548,2,1606070676,0,"f5faf6",100,"2020-11-23 17:04:56"
823,65538,2,1606127623,1,"f5faf6",100,"2020-11-23 17:04:56"
824,65557,2,1606064232,0,"f1e0b5",50,"2020-11-23 17:04:56"
825,65551,2,1606126399,0,"f1e0b5",100,"2020-11-23 17:04:56"
826,65540,2,1606141996,0,"f5faf6",100,"2020-11-23 17:04:56"
827,65554,2,1603707195,0,"f1e0b5",100,"2020-11-23 17:04:56"
828,65537,2,1606126402,1,"f5faf6",50,"2020-11-23 17:04:56"
829,65538,2,1606127623,1,"f5faf6",50,"2020-11-23 17:04:56"
830,65549,2,1606126374,1,"f1e0b5",50,"2020-11-23 17:04:57"
831,65538,2,1606127623,1,"0",50,"2020-11-23 17:04:57"
832,65537,2,1606126402,1,"f5faf6",92,"2020-11-23 17:04:57"
833,65549,2,1606126374,1,"f1e0b5",50,"2020-11-23 17:04:57"
834,65537,2,1606126402,1,"0",92,"2020-11-23 17:04:58"
835,65537,2,1606126402,1,"0",50,"2020-11-23 17:04:58"
836,65538,2,1606127623,1,"f5faf6",50,"2020-11-23 17:04:58"
837,65537,2,1606126402,1,"f5faf6",50,"2020-11-23 17:05:00"
838,65556,2,1606150624,0,"f1e0b5",49,"2020-11-23 17:57:05"
839,65557,2,1606150632,0,"f1e0b5",50,"2020-11-23 17:57:12"
840,65552,2,1606155560,0,"f1e0b5",100,"2020-11-23 19:19:20"
841,65548,2,1606157077,0,"f5faf6",100,"2020-11-23 19:44:37"
842,65555,2,1606144722,0,"f1e0b5",100,"2020-11-23 20:06:57"
843,65555,2,1606144722,1,"f1e0b5",100,"2020-11-23 20:06:57"
844,65555,2,1606158421,1,"f1e0b5",100,"2020-11-23 20:07:02"
845,65555,2,1606158421,1,"f1e0b5",100,"2020-11-23 20:07:04"
846,65555,2,1606158425,1,"f1e0b5",100,"2020-11-23 20:07:05"
847,65547,2,1606144731,1,"f1e0b5",100,"2020-11-23 20:08:08"
848,65546,2,1606144737,1,"f1e0b5",100,"2020-11-23 20:08:08"
849,65545,2,1606090277,1,"efd275",100,"2020-11-23 20:08:08"
850,65540,2,1606141996,1,"f5faf6",100,"2020-11-23 20:26:32"
851,65540,2,1606141996,1,"efd275",100,"2020-11-23 20:26:38"
852,65540,2,1606141996,1,"0",100,"2020-11-23 20:26:38"
853,65540,2,1606141996,1,"efd275",100,"2020-11-23 20:26:40"
854,65538,2,1606127623,1,"f1e0b5",50,"2020-11-23 20:36:41"
855,65537,2,1606126402,1,"f1e0b5",50,"2020-11-23 20:36:41"
856,65538,2,1606127623,1,"0",50,"2020-11-23 20:36:41"
857,65537,2,1606126402,1,"0",50,"2020-11-23 20:36:41"
858,65538,2,1606127623,1,"f1e0b5",50,"2020-11-23 20:36:43"
859,65537,2,1606126402,1,"f1e0b5",50,"2020-11-23 20:36:43"
860,65555,2,1606158425,0,"f1e0b5",100,"2020-11-23 20:36:45"
861,65547,2,1606144731,0,"f1e0b5",100,"2020-11-23 20:41:43"
862,65546,2,1606144737,0,"f1e0b5",100,"2020-11-23 20:41:43"
863,65545,2,1606090277,0,"efd275",100,"2020-11-23 20:41:43"
864,65547,2,1606144731,0,"f1e0b5",100,"2020-11-23 20:41:53"
865,65546,2,1606160512,0,"f1e0b5",100,"2020-11-23 20:41:53"
866,65546,2,1606160512,0,"f1e0b5",100,"2020-11-23 20:41:54"
867,65546,2,1606160512,0,"f1e0b5",100,"2020-11-23 20:41:55"
868,65546,2,1606160516,0,"f1e0b5",100,"2020-11-23 20:41:56"
869,65547,2,1606160526,0,"f1e0b5",100,"2020-11-23 20:42:07"
870,65547,2,1606160528,0,"f1e0b5",100,"2020-11-23 20:42:08"
871,65553,2,1606126379,0,"f1e0b5",100,"2020-11-23 21:34:59"
872,65548,2,1606157077,0,"f5faf6",100,"2020-11-23 21:34:59"
873,65552,2,1606155560,0,"f1e0b5",100,"2020-11-23 21:34:59"
874,65554,2,1603707195,0,"f1e0b5",100,"2020-11-23 21:34:59"
875,65540,2,1606141996,0,"efd275",100,"2020-11-23 21:34:59"
876,65538,2,1606127623,0,"f1e0b5",50,"2020-11-23 22:23:47"
877,65538,2,1606127623,1,"f1e0b5",50,"2020-11-23 22:26:50"
878,65538,2,1606127623,1,"f1e0b5",9,"2020-11-23 22:26:50"
879,65538,2,1606127623,1,"f1e0b5",50,"2020-11-23 22:26:51"
880,65537,2,1606126402,0,"f1e0b5",50,"2020-11-24 01:02:13"
881,65549,2,1606126374,0,"f1e0b5",50,"2020-11-24 01:02:14"
882,65538,2,1606127623,0,"f1e0b5",50,"2020-11-24 01:02:14"
883,65551,2,1606126399,1,"f1e0b5",100,"2020-11-24 01:09:41"
884,65551,2,1606126399,0,"f1e0b5",100,"2020-11-24 01:10:46"
885,65545,2,1606176677,0,"efd275",100,"2020-11-24 01:11:18"
886,65540,2,1606141996,1,"f5faf6",100,"2020-11-24 09:29:08"
887,65540,2,1606141996,1,"f5faf6",100,"2020-11-24 09:29:08"
888,65549,2,1606212774,0,"f1e0b5",50,"2020-11-24 11:12:54"
889,65553,2,1606212778,0,"f1e0b5",100,"2020-11-24 11:12:59"
890,65551,2,1606212800,0,"f1e0b5",100,"2020-11-24 11:13:20"
891,65537,2,1606212803,0,"f1e0b5",50,"2020-11-24 11:13:23"
892,65538,2,1606214024,0,"f1e0b5",50,"2020-11-24 11:33:44"
893,65554,2,1603707195,0,"f1e0b5",100,"2020-11-24 12:49:09"
894,65552,2,1606155560,0,"f1e0b5",100,"2020-11-24 12:49:09"
895,65548,2,1606157077,0,"f5faf6",100,"2020-11-24 12:49:09"
896,65553,2,1606212778,0,"f1e0b5",100,"2020-11-24 12:49:09"
897,65540,2,1606141996,0,"f5faf6",100,"2020-11-24 12:49:09"
898,65540,2,1606228397,0,"f5faf6",100,"2020-11-24 15:33:17"
899,65540,2,1606228397,1,"f5faf6",100,"2020-11-24 15:58:09"
900,65554,2,1603707195,1,"f1e0b5",100,"2020-11-24 16:28:09"
901,65540,2,1606228397,1,"f5faf6",100,"2020-11-24 16:28:09"
902,65548,2,1606157077,1,"f5faf6",100,"2020-11-24 16:28:09"
903,65553,2,1606212778,1,"f1e0b5",100,"2020-11-24 16:28:09"
904,65552,2,1606155560,1,"f1e0b5",100,"2020-11-24 16:28:09"
905,65553,2,1606212778,1,"f1e0b5",18,"2020-11-24 16:28:09"
906,65552,2,1606155560,1,"f1e0b5",18,"2020-11-24 16:28:09"
907,65553,2,1606212778,1,"f1e0b5",100,"2020-11-24 16:28:10"
908,65552,2,1606155560,1,"f1e0b5",100,"2020-11-24 16:28:10"
909,65549,2,1606212774,1,"f1e0b5",50,"2020-11-24 17:48:21"
910,65538,2,1606214024,1,"f1e0b5",50,"2020-11-24 17:48:21"
911,65537,2,1606212803,1,"f1e0b5",50,"2020-11-24 17:48:21"
912,65556,2,1606237024,0,"f1e0b5",49,"2020-11-24 17:57:04"
913,65557,2,1606237032,0,"f1e0b5",50,"2020-11-24 17:57:12"
914,65553,2,1606212778,1,"efd275",100,"2020-11-24 18:02:17"
915,65540,2,1606228397,1,"f1e0b5",100,"2020-11-24 18:02:17"
916,65554,2,1603707195,1,"0",100,"2020-11-24 18:02:17"
917,65540,2,1606228397,1,"0",100,"2020-11-24 18:02:17"
918,65540,2,1606228397,1,"f1e0b5",100,"2020-11-24 18:02:19"
919,65540,2,1606228397,0,"f1e0b5",100,"2020-11-24 18:09:51"
920,65554,2,1603707195,0,"0",100,"2020-11-24 18:09:51"
921,65548,2,1606157077,0,"f5faf6",100,"2020-11-24 18:09:51"
922,65552,2,1606155560,0,"f1e0b5",100,"2020-11-24 18:09:51"
923,65553,2,1606212778,0,"efd275",100,"2020-11-24 18:09:51"
924,65549,2,1606212774,1,"f1e0b5",100,"2020-11-24 18:11:17"
925,65538,2,1606214024,1,"f1e0b5",100,"2020-11-24 18:11:17"
926,65537,2,1606212803,1,"f1e0b5",100,"2020-11-24 18:11:17"
927,65538,2,1606214024,1,"f1e0b5",58,"2020-11-24 18:11:17"
928,65537,2,1606212803,1,"f1e0b5",58,"2020-11-24 18:11:17"
929,65549,2,1606212774,1,"f1e0b5",100,"2020-11-24 18:11:17"
930,65538,2,1606214024,1,"f1e0b5",100,"2020-11-24 18:11:18"
931,65537,2,1606212803,1,"f1e0b5",100,"2020-11-24 18:11:18"
932,65555,2,1606158425,0,"f1e0b5",100,"2020-11-24 18:11:22"
933,65556,2,1606237024,0,"f1e0b5",49,"2020-11-24 18:11:22"
934,65551,2,1606212800,0,"f1e0b5",100,"2020-11-24 18:11:22"
935,65557,2,1606237032,0,"f1e0b5",50,"2020-11-24 18:11:22"
936,65552,2,1606155560,0,"f1e0b5",100,"2020-11-24 18:11:22"
937,65548,2,1606157077,0,"f5faf6",100,"2020-11-24 18:11:22"
938,65554,2,1603707195,0,"0",100,"2020-11-24 18:11:22"
939,65545,2,1606176677,0,"efd275",100,"2020-11-24 18:11:22"
940,65546,2,1606160516,0,"f1e0b5",100,"2020-11-24 18:11:22"
941,65547,2,1606160528,0,"f1e0b5",100,"2020-11-24 18:11:22"
942,65538,2,1606214024,1,"f5faf6",100,"2020-11-24 18:11:22"
943,65537,2,1606212803,1,"f5faf6",100,"2020-11-24 18:11:22"
944,65553,2,1606212778,0,"efd275",100,"2020-11-24 18:11:22"
945,65538,2,1606214024,1,"0",100,"2020-11-24 18:11:22"
946,65537,2,1606212803,1,"0",100,"2020-11-24 18:11:22"
947,65540,2,1606228397,0,"f1e0b5",100,"2020-11-24 18:11:22"
948,65549,2,1606212774,1,"f1e0b5",50,"2020-11-24 18:11:22"
949,65538,2,1606214024,1,"0",50,"2020-11-24 18:11:22"
950,65537,2,1606212803,1,"0",50,"2020-11-24 18:11:22"
951,65549,2,1606212774,1,"f1e0b5",50,"2020-11-24 18:11:23"
952,65538,2,1606214024,1,"f5faf6",50,"2020-11-24 18:11:24"
953,65537,2,1606212803,1,"f5faf6",50,"2020-11-24 18:11:24"
954,65537,2,1606212803,1,"f5faf6",50,"2020-11-24 18:11:28"
955,65538,2,1606214024,1,"f5faf6",50,"2020-11-24 18:11:28"
956,65549,2,1606212774,1,"f1e0b5",50,"2020-11-24 18:11:28"
957,65538,2,1606214024,1,"f5faf6",92,"2020-11-24 18:11:28"
958,65537,2,1606212803,1,"f5faf6",92,"2020-11-24 18:11:28"
959,65538,2,1606214024,1,"f5faf6",50,"2020-11-24 18:11:29"
960,65537,2,1606212803,1,"f5faf6",50,"2020-11-24 18:11:29"
961,65537,2,1606212803,1,"f1e0b5",50,"2020-11-24 18:11:33"
962,65538,2,1606214024,1,"f1e0b5",50,"2020-11-24 18:11:34"
963,65537,2,1606212803,1,"0",50,"2020-11-24 18:11:34"
964,65538,2,1606214024,1,"0",50,"2020-11-24 18:11:34"
965,65537,2,1606212803,1,"f1e0b5",50,"2020-11-24 18:11:36"
966,65538,2,1606214024,1,"f1e0b5",50,"2020-11-24 18:11:36"
967,65538,2,1606214024,0,"f1e0b5",50,"2020-11-24 18:11:53"
968,65548,2,1606157077,1,"f5faf6",100,"2020-11-24 18:17:39"
969,65553,2,1606212778,1,"efd275",100,"2020-11-24 18:17:39"
970,65540,2,1606228397,1,"f1e0b5",100,"2020-11-24 18:17:39"
971,65552,2,1606155560,1,"f1e0b5",100,"2020-11-24 18:17:39"
972,65553,2,1606212778,0,"efd275",100,"2020-11-24 18:18:15"
973,65548,2,1606157077,0,"f5faf6",100,"2020-11-24 18:18:15"
974,65540,2,1606228397,0,"f1e0b5",100,"2020-11-24 18:18:15"
975,65552,2,1606155560,0,"f1e0b5",100,"2020-11-24 18:18:15"
976,65554,2,1603707195,0,"0",100,"2020-11-24 18:18:15"
977,65548,2,1606157077,0,"f5faf6",100,"2020-11-24 18:18:33"
978,65554,2,1603707195,0,"0",100,"2020-11-24 18:18:33"
979,65540,2,1606228397,0,"f1e0b5",100,"2020-11-24 18:18:33"
980,65552,2,1606155560,0,"f1e0b5",100,"2020-11-24 18:18:33"
981,65553,2,1606212778,0,"efd275",100,"2020-11-24 18:18:33"
982,65548,2,1606157077,0,"f5faf6",100,"2020-11-24 18:18:38"
983,65552,2,1606155560,0,"f1e0b5",100,"2020-11-24 18:18:38"
984,65540,2,1606228397,0,"f1e0b5",100,"2020-11-24 18:18:38"
985,65554,2,1603707195,0,"0",100,"2020-11-24 18:18:38"
986,65553,2,1606212778,0,"efd275",100,"2020-11-24 18:18:38"
987,65554,2,1603707195,1,"0",100,"2020-11-24 18:19:01"
988,65554,2,1603707195,0,"0",100,"2020-11-24 18:19:02"
989,65557,2,1606237032,0,"f1e0b5",50,"2020-11-24 19:13:24"
990,65556,2,1606237024,0,"f1e0b5",49,"2020-11-24 19:13:24"
991,65557,2,1606237032,1,"f1e0b5",50,"2020-11-24 19:13:25"
992,65556,2,1606237024,1,"f1e0b5",49,"2020-11-24 19:13:25"
993,65557,2,1606241609,1,"f1e0b5",50,"2020-11-24 19:13:29"
994,65557,2,1606241609,1,"f1e0b5",50,"2020-11-24 19:13:31"
995,65557,2,1606241609,0,"f1e0b5",50,"2020-11-24 19:13:32"
